Id,UnitNumber,StreetNumber,SuburbName,SuburbCode,SoldDate,DayOfWeek,DayType,HolidayStatus,SoldStatus,PropertyType,Bed,Bath,Garage,LongTermResidentPercent,RentedResidentPercent,SingleResident,Garden,Pool,Heating,Cooling,AvgDaysOnMarketSuburb,PropertySoldInSuburb,LandSize,BuildYear,NumOfTimesSold,NumOfTimesRented,LastSoldPrice,LastRentedPrice,LastSoldYear,LastRentedYear,MinTemp,MaxTemp,AvgRainfall,DistanceCBD,DistanceRailwayStation,DistanceBusStation,DistanceShoppingMall,DistanceSchool,PriceLowEnd,PriceHighEnd,Frontage,Slop,ExternalPricePrediction,SimilarPropertyPrice1,SimilarPropertyPrice2
16463,ONE,FOUR,clayton,3168,20160507,WkEnd,SDay,WrkngDy,sold,TwnHse,3,1,1,43,57,53,Y,N,Y,Y,59.5,107.5,735,2015,1,0,NA,NA,NA,NA,11.4,25.7,0,23.4,0.3,2.8,1.2,1.14,660000,865000,18.6,GntlyInclnd,773667,735000,720000
16465,ONE,NA,clayton,3168,20160227,WkEnd,SDay,WrkngDy,sold,AptFlat,3,1,1,44,54,48,Y,N,N,N,59.5,107.5,823,1960,1,0,NA,NA,NA,NA,17.7,22.2,0,22.4,0.6,0.6,3.1,0.4,690000,910000,23.4,NrlyLvl,750000,468000,640000
16483,ONE,EIGHT,clayton,3168,20160716,WkEnd,SDay,WrkngDy,sold,AptFlat,3,2,1,41,49,61,Y,N,Y,Y,59.5,107.5,315,1960,2,3,600000,440,2014,2016,7.8,13.7,0,24.9,0.6,0.6,1.6,1.42,630000,825000,NA,GntlyInclnd,773667,675850,712000
16484,ONE,EIGHT,clayton,3168,20160220,WkEnd,SDay,WrkngDy,sold,AptFlat,3,1,2,52,45,51,N,N,Y,N,59.5,107.5,739,2001,1,0,NA,NA,NA,NA,15.8,20.8,0,23.4,1.2,0.6,0.9,1.04,725000,955000,21.9,NrlyLvl,773667,468000,640000
16485,ONE,FOUR,clayton,3168,20151024,WkEnd,SDay,WrkngDy,sold,AptFlat,4,1,2,58,46,51,Y,Y,Y,Y,59.5,107.5,503,1960,3,0,455000,NA,2007,NA,9.2,19.5,0,22.1,1.7,0.8,1.8,0.83,690000,910000,16.3,GntlyInclnd,1011333,468000,640000
16486,NA,SEVEN,clayton,3168,20150617,WkDay,WDay,WrkngDy,sold,TwnHse,3,2,2,16,67,74,N,N,Y,N,59.5,107.5,186,2012,2,0,485000,NA,2013,NA,11.7,13.8,0,22.4,0.059,0.059,1.6,1,765000,1010000,NA,NA,749000,1240000,1120000
16487,ONE,SIX,clayton,3168,20150523,WkEnd,SDay,WrkngDy,sold,AptFlat,3,2,2,43,57,53,N,N,Y,Y,59.5,107.5,345,1955,3,0,353500,NA,2006,NA,10.4,13.3,0,23.5,0.1,1.9,1.4,1.21,765000,1010000,NA,NrlyLvl,749000,675850,712000
16488,NA,THREE,clayton,3168,20150225,WkDay,WDay,WrkngDy,sold,Hse,3,1,4,31,74,73,N,N,N,N,59.5,107.5,777,1980,1,1,NA,380,NA,2015,14,27,0,24.8,1.1,1.2,2.1,1.24,880000,1170000,18.2,NrlyLvl,835833,1260000,1200000
16493,THREE,SIX,clayton,3168,20141025,WkEnd,SDay,WrkngDy,sold,TwnHse,5,3,2,26,77,68,N,N,Y,N,59.5,107.5,753,1991,3,0,464000,NA,2007,NA,14.1,18.2,0,24.1,1.5,0.8,2.6,0.79,620000,962000,NA,GntlyInclnd,808333,635000,962000
16494,NA,THREE,clayton,3168,20140823,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,59,38,58,N,N,Y,N,59.5,107.5,608,1963,7,1,555000,440,2012,2015,7.4,20.7,0,23.2,1,0.7,1,1.31,925000,1230000,19.7,NrlyLvl,1102667,1100000,1210000
16509,ONE,FOUR,clayton,3168,20150211,WkDay,WDay,WrkngDy,sold,TwnHse,3,3,2,60,31,47,N,N,N,N,59.5,107.5,586,2015,1,0,NA,NA,NA,NA,18.1,26.8,0,22.8,1.9,0.1,1.4,1.07,690000,910000,16.0,NrlyLvl,808333,635000,777000
16510,NA,ONE,clayton,3168,20150127,WkDay,TuDay,WrkngDy,sold,Hse,4,1,1,55,36,52,N,N,N,N,59.5,107.5,699,2015,1,0,NA,NA,NA,NA,11.7,19.1,0.6,22.6,0.8,0.8,1.3,0.98,880000,1170000,15.2,NrlyLvl,1149629,2350000,950000
16511,NA,ONE,clayton,3168,20140816,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,52,45,51,N,N,N,N,59.5,107.5,638,1950,1,0,NA,NA,NA,NA,5.4,11.7,0,23.4,1.2,0.7,0.8,0.97,880000,1170000,16.1,NrlyLvl,1156296,2350000,950000
16512,NA,THREE,clayton,3168,20140612,WkDay,ThDay,WrkngDy,sold,Hse,4,2,4,40,55,57,N,N,Y,N,59.5,107.5,711,1999,2,3,186500,400,1999,2011,8.6,16.4,0,24.8,0.3,0.3,0.9,0.91,1080000,1430000,15.2,NrlyLvl,1259333,1220000,910000
16513,TWO,THREE,clayton,3168,20140502,WkDay,FDay,WrkngDy,sold,TwnHse,5,2,2,41,49,61,N,N,Y,Y,59.5,107.5,340,1970,1,0,NA,NA,NA,NA,9.6,14.4,0,25,0.5,0.6,1.6,1.42,845000,1110000,NA,NrlyLvl,790667,545000,962000
16514,NA,FOUR,clayton,3168,20140412,WkEnd,SDay,WrkngDy,sold,Hse,3,1,1,40,55,57,N,Y,N,N,59.5,107.5,696,1950,2,0,340000,NA,2005,NA,15.1,22.3,0.4,24.8,0.3,0.5,0.7,1.01,1030000,1360000,15.3,NrlyLvl,1182667,2350000,1750000
16515,NA,TWO,clayton,3168,20140408,WkDay,TuDay,WrkngDy,sold,Hse,2,1,3,55,36,52,N,N,Y,N,59.5,107.5,697,1980,1,1,NA,590,NA,2016,16.6,22.1,0,22.7,0.9,0.9,3.1,0.77,975000,1290000,22.5,NrlyLvl,1179629,1100000,1030000
16563,ONE,TWO,clayton,3168,20170519,WkDay,FDay,WrkngDy,sold,TwnHse,3,2,1,38,63,54,N,N,N,N,59.5,107.5,1186,1975,1,0,NA,NA,NA,NA,10.2,17.8,0,22.6,0.5,0.7,1.3,0.44,690000,910000,NA,NrlyLvl,804000,828000,820000
16568,FOUR,NINE,clayton,3168,20151107,WkEnd,SDay,WrkngDy,sold,AptFlat,3,2,2,43,57,53,N,N,Y,N,59.5,107.5,1365,2011,1,0,NA,NA,NA,NA,11.9,16.8,1.2,23.6,0.4,0.5,0.8,1.23,690000,910000,NA,NrlyLvl,749000,675850,712000
16571,THREE,NINE,clayton,3168,20150418,WkEnd,SDay,WrkngDy,sold,AptFlat,3,2,2,43,57,53,N,N,Y,Y,59.5,107.5,1365,2011,0,0,NA,NA,NA,NA,13.5,21.9,3.6,23.6,0.4,0.5,0.8,1.23,800000,1060000,NA,NrlyLvl,749000,675850,712000
16572,NA,FIVE,clayton,3168,20140830,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,31,69,53,N,N,N,N,59.5,107.5,737,2014,1,0,NA,NA,NA,NA,10.4,21.1,0,24.1,1,2,0.6,0.95,1180000,1580000,16.1,NrlyLvl,1128500,1100000,1220000
16585,TWO,FOUR,clayton,3168,20160820,WkEnd,SDay,WrkngDy,sold,TwnHse,3,2,1,31,69,53,Y,N,Y,N,59.5,107.5,347,1970,1,0,NA,NA,NA,NA,6.9,13.6,9.4,23.7,0.8,0.2,0.7,1.05,725000,955000,NA,NA,800667,635000,777000
16586,TWO,THREE,clayton,3168,20160712,WkDay,TuDay,WrkngDy,sold,TwnHse,5,3,1,41,49,61,N,N,Y,N,59.5,107.5,241,1960,3,0,590000,NA,2010,NA,10.7,13.7,0,25.2,0.3,0.3,1.3,1.92,725000,955000,NA,GntlyInclnd,828667,468000,640000
16588,NA,FOUR,clayton,3168,20150407,WkDay,TuDay,WrkngDy,sold,Hse,3,1,1,64,33,50,Y,N,Y,Y,59.5,107.5,599,1960,2,0,487000,NA,2008,NA,12.4,17.3,0,23,0.1,0.1,1.2,1.25,880000,1170000,15.3,NrlyLvl,1066000,950000,1400000
16593,ONE,FIVE,clayton,3168,20160430,WkEnd,SDay,WrkngDy,sold,TwnHse,4,3,2,55,36,52,N,N,Y,Y,59.5,107.5,696,2011,2,0,620099,NA,2011,NA,16.4,24.1,6.2,22.4,1,1.1,2.8,0.85,725000,955000,15.3,GntlyInclnd,842000,635000,777000
16594,NA,SEVEN,clayton,3168,20151018,WkEnd,SDay,WrkngDy,sold,TwnHse,3,2,1,16,67,74,N,N,Y,N,59.5,107.5,186,2012,2,0,485000,NA,2013,NA,12.6,17.7,0,22.4,0.059,0.059,1.6,1,765000,1010000,NA,NA,749000,1240000,1120000
16596,NA,ONE,clayton,3168,20150923,WkDay,WDay,WrkngDy,sold,Hse,3,1,2,64,33,50,Y,Y,N,N,59.5,107.5,739,1947,1,0,NA,NA,NA,NA,8.5,12.6,0,23.6,1.4,2.5,1.1,0.52,845000,1110000,NA,GntlyInclnd,1068667,735000,1400000
16597,TWO,ONE,clayton,3168,20150618,WkDay,ThDay,WrkngDy,sold,TwnHse,4,2,1,35,57,64,N,N,Y,Y,59.5,107.5,232,1985,2,1,370000,550,2005,2009,10.7,12.7,1,23.9,1.1,0.4,2.2,0.36,765000,1010000,NA,NrlyLvl,885333,468000,640000
16598,NA,NINE,clayton,3168,20141011,WkEnd,SDay,WrkngDy,sold,Hse,3,1,1,49,52,57,Y,N,N,N,59.5,107.5,710,1980,1,0,NA,NA,NA,NA,13.7,20,0,24.7,0.2,0.2,1,0.8,1080000,1430000,15.6,NrlyLvl,1245629,2350000,828000
16599,NA,NINE,clayton,3168,20140924,WkDay,WDay,WrkngDy,sold,Hse,4,1,2,55,42,52,Y,N,Y,N,59.5,107.5,730,1950,6,1,608000,390,2013,2015,15,23.8,0,25.4,1.6,0.4,1.5,1.82,880000,1170000,16.9,NrlyLvl,1111667,1240000,1120000
16602,NA,THREE,clayton,3168,20140405,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,58,46,51,N,N,Y,N,59.5,107.5,697,2009,2,0,450500,NA,2009,NA,14.8,24.2,0,22.5,1.5,0.8,1.7,0.54,925000,1230000,17.3,NrlyLvl,1193963,1120000,950000
16641,ONE,NA,clayton,3168,20170616,WkDay,FDay,WrkngDy,sold,AptFlat,3,2,1,29,80,80,N,N,N,N,59.5,107.5,318,1998,4,1,505123,360,2013,2011,6.6,17.1,0,25,2.7,0.9,1.9,1.27,600000,790000,NA,NrlyLvl,875000,701000,925000
16642,ONE,TWO,clayton,3168,20170519,WkDay,FDay,WrkngDy,sold,TwnHse,3,2,1,38,63,54,N,N,N,N,59.5,107.5,1186,1975,1,0,NA,NA,NA,NA,10.2,17.8,0,22.6,0.5,0.7,1.3,0.44,690000,910000,NA,NrlyLvl,804000,828000,820000
16643,TWO,FOUR,clayton,3168,20170225,WkEnd,SDay,WrkngDy,sold,AptFlat,3,2,2,38,63,54,N,N,Y,Y,59.5,107.5,727,1990,1,1,NA,530,NA,2017,13.7,19.4,0,22.5,0.7,0.9,1.5,0.3,531000,912000,20.3,NrlyLvl,804000,675850,712000
16646,NA,FIVE,clayton,3168,20150418,WkEnd,SDay,WrkngDy,sold,Hse,4,1,2,44,54,48,Y,N,Y,Y,59.5,107.5,458,1950,2,1,371500,NA,2003,2011,13.5,21.9,3.6,22.4,0.7,0.9,1.5,0.33,800000,1060000,16.1,NrlyLvl,1011333,828000,1000000
16648,NA,NA,clayton,3168,20140308,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,31,69,53,N,N,Y,N,59.5,107.5,728,1950,3,2,380125,400,2004,2010,14.8,27.4,0,23.6,0.2,0.2,0.7,0.99,1030000,1360000,18.3,NrlyLvl,1254629,735000,2350000
16658,NA,THREE,clayton,3168,20150410,WkDay,FDay,WrkngDy,sold,Hse,2,2,2,49,52,57,N,N,N,N,59.5,107.5,697,1980,1,0,NA,NA,NA,NA,8.6,18.7,0,24.8,0.4,0.4,1.2,0.84,1030000,1360000,15.2,NrlyLvl,1147833,1100000,1210000
16664,ONE,SIX,clayton,3168,20170324,WkDay,FDay,WrkngDy,sold,Hse,2,1,1,55,36,52,N,N,N,N,59.5,107.5,526,2006,1,0,NA,NA,NA,NA,13.9,24.7,0,22.2,1.3,0.9,1.6,0.89,325000,690000,NA,GntlyInclnd,1016667,640000,660000
16670,NA,SIX,clayton,3168,20140507,WkDay,WDay,WrkngDy,sold,Hse,3,1,1,29,80,80,N,N,N,N,59.5,107.5,778,2016,2,0,29763,NA,1978,NA,8.5,15.3,1.8,24.9,3.4,0.9,1.7,1.52,1180000,1580000,16.7,NrlyLvl,1032333,1010000,870000
16704,ONE,SIX,clayton,3168,20160628,WkDay,TuDay,WrkngDy,sold,TwnHse,4,2,2,26,77,68,N,N,Y,Y,59.5,107.5,753,1991,3,0,208000,NA,1999,NA,5,17,0.2,24.1,1.5,0.8,2.6,0.79,690000,910000,NA,GntlyInclnd,848333,468000,640000
16705,NA,TWO,clayton,3168,20160220,WkEnd,SDay,WrkngDy,sold,Hse,3,1,4,55,36,52,N,N,N,N,59.5,107.5,697,1980,2,0,840000,NA,2015,NA,15.8,20.8,0,22.5,2.2,0.7,1.9,0.72,925000,1230000,17.3,NrlyLvl,1040000,1120000,950000
16706,TWO,FOUR,clayton,3168,20150509,WkEnd,SDay,WrkngDy,sold,TwnHse,4,2,1,43,57,53,N,N,Y,Y,59.5,107.5,288,2015,1,0,NA,NA,NA,NA,12.8,18.7,0,23.4,0.3,2.8,1.2,1.14,800000,1060000,18.6,GntlyInclnd,861667,1220000,910000
16709,NA,NA,clayton,3168,20140326,WkDay,WDay,WrkngDy,sold,Hse,5,2,2,44,67,61,N,N,N,N,59.5,107.5,717,1950,4,0,550000,NA,2012,NA,13.9,26.9,0,24.8,1.2,3.5,1.4,1.33,975000,1290000,15.8,NrlyLvl,1261667,1100000,870000
16710,NA,NA,clayton,3168,20140308,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,31,69,53,N,N,Y,N,59.5,107.5,728,1950,3,2,380125,400,2004,2010,14.8,27.4,0,23.6,0.8,0.2,0.7,0.99,1030000,1360000,18.3,NrlyLvl,1254629,735000,2350000
16720,ONE,FOUR,clayton,3168,20160910,WkEnd,SDay,WrkngDy,sold,TwnHse,3,2,2,60,31,47,N,N,Y,Y,59.5,107.5,263,2011,1,1,NA,515,NA,2011,11.5,14.3,9.4,23.5,1.3,0.6,1.4,1.14,800000,1060000,NA,NrlyLvl,800667,635000,777000
16722,NA,EIGHT,clayton,3168,20160409,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,60,31,47,Y,N,Y,N,59.5,107.5,585,1960,2,1,130000,570,1997,2016,10.4,22.3,0,23,1.7,0.3,1.2,1.22,925000,1230000,15.0,NrlyLvl,1069333,910000,1440000
16723,NA,FIVE,clayton,3168,20151206,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,58,46,51,N,N,Y,N,59.5,107.5,697,1960,1,0,NA,NA,NA,NA,15.3,29.8,0,22.2,1.7,0.6,1.9,0.78,925000,1230000,17.4,NrlyLvl,1071667,950000,828000
16731,TWO,THREE,clayton,3168,20171124,WkDay,FDay,WrkngDy,sold,BlkUnt,3,2,2,35,57,64,Y,N,Y,N,59.5,107.5,413,1950,1,0,NA,NA,NA,NA,18.6,30.7,1,24,1.1,0.4,2.2,0.39,630000,825000,16.8,NrlyLvl,804000,820000,1550000
16735,NA,EIGHT,clayton,3168,20150612,WkDay,FDay,WrkngDy,sold,TwnHse,4,3,2,58,46,51,N,N,N,N,59.5,107.5,350,2016,2,0,118000,NA,1990,NA,5.2,13.1,0,22.4,2,0.7,2.8,0.5,800000,1060000,17.4,NrlyLvl,842000,1100000,1030000
16736,NA,SIX,clayton,3168,20150328,WkEnd,SDay,WrkngDy,sold,Hse,4,1,4,34,66,73,N,N,N,N,59.5,107.5,672,1950,1,1,NA,600,NA,2016,12.7,19.1,0,25.2,8,1.5,3.1,1.64,925000,1230000,15.9,NrlyLvl,1249000,1100000,1140000
16767,NA,ONE,clayton,3168,20160820,WkEnd,SDay,WrkngDy,sold,Hse,3,1,2,55,42,52,N,N,Y,N,59.5,107.5,728,1975,1,1,NA,360,NA,2017,6.9,13.6,9.4,25.2,1.8,0.6,1.8,1.56,880000,1170000,16.8,NrlyLvl,1111667,870000,766000
16769,NA,TWO,clayton,3168,20160506,WkDay,FDay,WrkngDy,sold,Hse,3,1,1,52,45,51,N,N,N,N,59.5,107.5,773,1960,1,0,NA,NA,NA,NA,15.9,24.7,0,23.9,1.3,0.2,1.8,0.75,925000,1230000,NA,GntlyInclnd,1254629,735000,1400000
16770,NA,TWO,clayton,3168,20150926,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,60,31,47,Y,N,Y,N,59.5,107.5,287,2010,2,0,13000,NA,2004,NA,6.6,17.9,0,23.2,1,0.3,1.4,1.1,880000,1170000,NA,NA,909333,950000,1400000
16771,NA,NA,clayton,3168,20150514,WkDay,ThDay,WrkngDy,sold,Hse,4,1,2,60,31,47,N,N,Y,Y,59.5,107.5,796,1950,2,1,655000,460,2012,2015,7.3,14.6,4.4,23.2,1.5,0.4,1,0.85,880000,1170000,17.1,NrlyLvl,1176333,1100000,1220000
16772,NA,FIVE,clayton,3168,20150509,WkEnd,SDay,WrkngDy,sold,Hse,3,1,1,38,65,57,N,N,N,N,59.5,107.5,697,1980,2,2,170000,350,2000,2008,12.8,18.7,0,25.1,0.8,0.9,1.2,1.41,1030000,1360000,15.3,NrlyLvl,1254629,2350000,1750000
16773,NA,ONE,clayton,3168,20141122,WkEnd,SDay,WrkngDy,sold,Hse,4,2,2,38,63,54,Y,N,N,N,59.5,107.5,895,2015,1,0,NA,NA,NA,NA,12.9,31,0,22.6,0.7,0.8,1.5,0.3,1120000,1510000,NA,NrlyLvl,1355000,828000,820000
